,출발지 행정동,월,주,요일,평균배차시간(초)
4615,국우동,8,34,3,821.3584905660377
4616,국우동,8,34,4,1097.826923076923
4617,국우동,8,34,5,514.0
4618,국우동,8,34,6,1263.9
4619,국우동,8,35,0,1063.0232558139535
4620,국우동,8,35,1,722.5869565217391
4621,국우동,8,35,2,686.3720930232558
4622,국우동,9,35,3,906.1666666666666
4623,국우동,9,35,4,722.2115384615385
4624,국우동,9,35,5,801.9
4625,국우동,9,35,6,944.6
4626,국우동,9,36,0,741.1276595744681
4627,국우동,9,36,1,531.7391304347826
4628,국우동,9,36,2,1022.1818181818181
4629,국우동,9,36,3,990.0208333333334
4630,국우동,9,36,4,615.3125
4631,국우동,9,36,5,1029.7142857142858
4632,국우동,9,36,6,549.6
4633,국우동,9,37,0,598.578947368421
4634,국우동,9,37,1,764.6603773584906
4635,국우동,9,37,2,645.625
4636,국우동,9,37,3,830.0
4637,국우동,9,37,4,1144.06
4638,국우동,9,37,5,897.3846153846154
4639,국우동,9,37,6,1068.5833333333333
4640,국우동,9,38,0,604.8888888888889
4641,국우동,9,38,1,681.4237288135594
4642,국우동,9,38,2,736.0652173913044
4643,국우동,9,38,3,934.0952380952381
4644,국우동,9,38,4,807.5283018867924
4645,국우동,9,38,5,675.4375
4646,국우동,9,38,6,1158.3333333333333
4647,국우동,9,39,0,696.3770491803278
4648,국우동,9,39,1,785.1551724137931
4649,국우동,9,39,2,1146.695652173913
4650,국우동,9,39,3,890.5185185185185
4651,국우동,9,39,4,972.0697674418604
4652,국우동,10,39,5,727.7777777777778
4653,국우동,10,39,6,957.8
4654,국우동,10,40,0,663.5714285714286
4655,국우동,10,40,1,846.5714285714286
4656,국우동,10,40,2,583.7758620689655
4657,국우동,10,40,3,902.2790697674419
4658,국우동,10,40,4,680.9629629629629
4659,국우동,10,40,5,782.9714285714285
4660,국우동,10,40,6,1482.1875
4661,국우동,10,41,0,835.5833333333334
4662,국우동,10,41,1,598.2033898305085
4663,국우동,10,41,2,719.6666666666666
4664,국우동,10,41,3,1139.0444444444445
4665,국우동,10,41,4,750.3962264150944
4666,국우동,10,41,5,725.5294117647059
4667,국우동,10,41,6,1474.8333333333333
4668,국우동,10,42,0,864.8545454545455
4669,국우동,10,42,1,548.2222222222222
4670,국우동,10,42,2,729.0888888888888
4671,국우동,10,42,3,618.3777777777777
4672,국우동,10,42,4,949.2244897959183
4673,국우동,10,42,5,772.6666666666666
4674,국우동,10,42,6,1608.0833333333333
4675,국우동,10,43,0,608.4827586206897
4676,국우동,10,43,1,878.5090909090909
4677,국우동,10,43,2,789.0425531914893
4678,국우동,10,43,3,801.6923076923077
4679,국우동,10,43,4,984.1333333333333
4680,국우동,10,43,5,851.5909090909091
4681,국우동,10,43,6,970.875
4682,국우동,10,44,0,1331.9583333333333
4683,국우동,11,44,1,560.156862745098
4684,국우동,11,44,2,913.9347826086956
4685,국우동,11,44,3,1221.34
4686,국우동,11,44,4,531.0
4687,국우동,11,44,5,960.8571428571429
4688,국우동,11,44,6,1139.7857142857142
4689,국우동,11,45,0,897.7735849056604
4690,국우동,11,45,1,667.3090909090909
4691,국우동,11,45,2,843.4791666666666
4692,국우동,11,45,3,646.1627906976744
4693,국우동,11,45,4,686.9791666666666
4694,국우동,11,45,5,1136.04
4695,국우동,11,45,6,1147.4666666666667
4696,국우동,11,46,0,1057.8793103448277
4697,국우동,11,46,1,1026.9830508474577
4698,국우동,11,46,2,506.7049180327869
4699,국우동,11,46,3,727.6271186440678
4700,국우동,11,46,4,781.6037735849056
4701,국우동,11,46,5,641.95
4702,국우동,11,46,6,912.4736842105264
4703,국우동,11,47,0,982.804347826087
4704,국우동,11,47,1,718.7592592592592
4705,국우동,11,47,2,592.74
4706,국우동,11,47,3,727.7142857142857
4707,국우동,11,47,4,696.1914893617021
4708,국우동,11,47,5,755.6111111111111
4709,국우동,11,47,6,975.25
4710,국우동,11,48,0,583.0188679245283
4711,국우동,11,48,1,516.9807692307693
4712,국우동,11,48,2,470.73214285714283
4713,국우동,12,48,3,647.0833333333334
4714,국우동,12,48,4,520.12
4715,국우동,12,48,5,738.4583333333334
4716,국우동,12,48,6,717.5714285714286
4717,국우동,12,49,0,607.9245283018868
4718,국우동,12,49,1,647.9672131147541
4719,국우동,12,49,2,723.8392857142857
4720,국우동,12,49,3,656.5370370370371
4721,국우동,12,49,4,539.433962264151
4722,국우동,12,49,5,877.9545454545455
4723,국우동,12,49,6,760.1111111111111
4724,국우동,12,50,0,706.4035087719299
4725,국우동,12,50,1,734.3333333333334
4726,국우동,12,50,2,451.1525423728813
4727,국우동,12,50,3,719.5245901639345
4728,국우동,12,50,4,533.3877551020408
4729,국우동,12,50,5,823.0
4730,국우동,12,50,6,1064.1875
4731,국우동,12,51,0,534.65
4732,국우동,12,51,1,649.46875
4733,국우동,12,51,2,790.3225806451613
4734,국우동,12,51,3,683.2826086956521
4735,국우동,12,51,4,658.9038461538462
4736,국우동,12,51,5,767.76
4737,국우동,12,51,6,794.3076923076923
4738,국우동,12,52,0,500.4516129032258
4739,국우동,12,52,1,853.8548387096774
4740,국우동,12,52,2,590.4166666666666
4741,국우동,12,52,3,632.9137931034483
4742,국우동,12,52,4,574.0370370370371
4743,국우동,12,52,5,594.2272727272727
4744,금곡리,11,46,2,3401.0
4745,기성리,2,6,0,349.0
4746,기성리,7,26,5,2186.0
4747,기성리,11,46,6,717.0
4748,낙산리,8,32,1,3640.0
4749,낙산리,9,36,4,706.0
4750,낙산리,9,36,6,16.0
4751,낙산리,9,37,6,11.0
4752,낙산리,10,41,6,1815.0
4753,남산1동,1,1,0,823.2222222222222
4754,남산1동,1,1,1,634.1891891891892
4755,남산1동,1,1,2,683.0
4756,남산1동,1,1,3,571.2941176470588
4757,남산1동,1,1,4,1080.2083333333333
4758,남산1동,1,1,5,497.53846153846155
4759,남산1동,1,1,6,602.75
4760,남산1동,1,2,0,953.2631578947369
4761,남산1동,1,2,1,550.7083333333334
4762,남산1동,1,2,2,843.9130434782609
4763,남산1동,1,2,3,825.8695652173913
4764,남산1동,1,2,4,620.6296296296297
4765,남산1동,1,2,5,560.9333333333333
4766,남산1동,1,2,6,533.0
4767,남산1동,1,3,0,640.3
4768,남산1동,1,3,1,603.75
4769,남산1동,1,3,2,948.0
4770,남산1동,1,3,3,959.2941176470588
4771,남산1동,1,3,4,1563.2380952380952
4772,남산1동,1,3,5,512.695652173913
4773,남산1동,1,3,6,369.0
4774,남산1동,1,4,0,755.24
4775,남산1동,1,4,1,516.2173913043479
4776,남산1동,1,4,2,621.8
4777,남산1동,1,4,3,1087.8260869565217
4778,남산1동,1,4,4,844.5714285714286
4779,남산1동,1,4,5,527.4230769230769
4780,남산1동,1,4,6,660.3333333333334
4781,남산1동,1,5,0,385.2142857142857
4782,남산1동,1,52,5,499.3888888888889
4783,남산1동,1,52,6,500.1818181818182
4784,남산1동,2,5,1,408.90909090909093
4785,남산1동,2,5,2,401.0
4786,남산1동,2,5,3,503.11538461538464
4787,남산1동,2,5,4,571.6666666666666
4788,남산1동,2,5,5,490.37931034482756
4789,남산1동,2,5,6,454.77777777777777
4790,남산1동,2,6,0,516.5
4791,남산1동,2,6,1,563.5714285714286
4792,남산1동,2,6,2,631.5416666666666
4793,남산1동,2,6,3,606.304347826087
4794,남산1동,2,6,4,682.5625
4795,남산1동,2,6,5,463.7096774193548
4796,남산1동,2,6,6,338.85714285714283
4797,남산1동,2,7,0,812.1851851851852
4798,남산1동,2,7,1,448.2
4799,남산1동,2,7,2,612.3333333333334
4800,남산1동,2,7,3,562.9642857142857
4801,남산1동,2,7,4,499.6551724137931
4802,남산1동,2,7,5,540.8333333333334
4803,남산1동,2,7,6,815.2
4804,남산1동,2,8,0,499.2857142857143
4805,남산1동,2,8,1,600.4074074074074
4806,남산1동,2,8,2,669.0952380952381
4807,남산1동,2,8,3,544.1666666666666
4808,남산1동,2,8,4,552.6285714285714
4809,남산1동,2,8,5,440.44444444444446
4810,남산1동,2,8,6,732.375
4811,남산1동,2,9,0,553.3
4812,남산1동,3,9,1,456.0
4813,남산1동,3,9,2,634.8529411764706
4814,남산1동,3,9,3,624.0909090909091
4815,남산1동,3,9,4,721.8787878787879
4816,남산1동,3,9,5,528.4444444444445
4817,남산1동,3,9,6,503.7142857142857
4818,남산1동,3,10,0,597.4848484848485
4819,남산1동,3,10,1,533.1923076923077
4820,남산1동,3,10,2,617.5714285714286
4821,남산1동,3,10,3,712.5294117647059
4822,남산1동,3,10,4,557.5555555555555
4823,남산1동,3,10,5,419.2142857142857
4824,남산1동,3,10,6,1035.1
4825,남산1동,3,11,0,739.6923076923077
4826,남산1동,3,11,1,498.25925925925924
4827,남산1동,3,11,2,775.0
4828,남산1동,3,11,3,482.3181818181818
4829,남산1동,3,11,4,501.3939393939394
4830,남산1동,3,11,5,602.0416666666666
4831,남산1동,3,11,6,572.0
4832,남산1동,3,12,0,664.3214285714286
4833,남산1동,3,12,1,541.1428571428571
4834,남산1동,3,12,2,597.4285714285714
4835,남산1동,3,12,3,868.8387096774194
4836,남산1동,3,12,4,604.4642857142857
4837,남산1동,3,12,5,622.4230769230769
4838,남산1동,3,12,6,696.0
4839,남산1동,3,13,0,542.3846153846154
4840,남산1동,3,13,1,527.3181818181819
4841,남산1동,3,13,2,669.96
4842,남산1동,3,13,3,842.2916666666666
4843,남산1동,4,13,4,555.9285714285714
4844,남산1동,4,13,5,507.82142857142856
4845,남산1동,4,13,6,952.6
4846,남산1동,4,14,0,891.7391304347826
4847,남산1동,4,14,1,554.047619047619
4848,남산1동,4,14,2,928.4615384615385
4849,남산1동,4,14,3,475.5
4850,남산1동,4,14,4,719.6
4851,남산1동,4,14,5,591.52
4852,남산1동,4,14,6,566.2
4853,남산1동,4,15,0,883.5151515151515
4854,남산1동,4,15,1,608.0869565217391
4855,남산1동,4,15,2,731.9142857142857
4856,남산1동,4,15,3,748.2272727272727
4857,남산1동,4,15,4,674.5806451612904
4858,남산1동,4,15,5,731.28125
4859,남산1동,4,15,6,645.0833333333334
4860,남산1동,4,16,0,633.4722222222222
4861,남산1동,4,16,1,512.7666666666667
4862,남산1동,4,16,2,976.939393939394
4863,남산1동,4,16,3,895.4230769230769
4864,남산1동,4,16,4,788.258064516129
4865,남산1동,4,16,5,791.5714285714286
4866,남산1동,4,16,6,1557.0
4867,남산1동,4,17,0,728.65625
4868,남산1동,4,17,1,610.2903225806451
4869,남산1동,4,17,2,1409.2857142857142
4870,남산1동,4,17,3,826.3846153846154
4871,남산1동,4,17,4,942.0344827586207
4872,남산1동,4,17,5,1073.0666666666666
4873,남산1동,5,17,6,447.1
4874,남산1동,5,18,0,853.8620689655172
4875,남산1동,5,18,1,768.2068965517242
4876,남산1동,5,18,2,1094.3478260869565
4877,남산1동,5,18,3,499.48387096774195
4878,남산1동,5,18,4,710.0
4879,남산1동,5,18,5,856.1304347826087
4880,남산1동,5,18,6,590.75
4881,남산1동,5,19,0,1191.0
4882,남산1동,5,19,1,803.2592592592592
4883,남산1동,5,19,2,1093.157894736842
4884,남산1동,5,19,3,677.4782608695652
4885,남산1동,5,19,4,627.0434782608696
4886,남산1동,5,19,5,779.3103448275862
4887,남산1동,5,19,6,782.4545454545455
4888,남산1동,5,20,0,716.3684210526316
4889,남산1동,5,20,1,635.4166666666666
4890,남산1동,5,20,2,1146.45
4891,남산1동,5,20,3,937.9333333333333
4892,남산1동,5,20,4,1030.9583333333333
4893,남산1동,5,20,5,910.7916666666666
4894,남산1동,5,20,6,654.6
4895,남산1동,5,21,0,788.64
4896,남산1동,5,21,1,871.1111111111111
4897,남산1동,5,21,2,664.3333333333334
4898,남산1동,5,21,3,1140.5714285714287
4899,남산1동,5,21,4,994.5555555555555
4900,남산1동,5,21,5,822.0526315789474
4901,남산1동,5,21,6,544.5833333333334
4902,남산1동,5,22,0,1284.3684210526317
4903,남산1동,5,22,1,796.5757575757576
4904,남산1동,6,22,2,653.6363636363636
4905,남산1동,6,22,3,903.0
4906,남산1동,6,22,4,856.0
4907,남산1동,6,22,5,536.6785714285714
4908,남산1동,6,22,6,1446.4
4909,남산1동,6,23,0,507.13793103448273
4910,남산1동,6,23,1,561.1
4911,남산1동,6,23,2,884.8620689655172
4912,남산1동,6,23,3,928.9090909090909
4913,남산1동,6,23,4,809.6190476190476
4914,남산1동,6,23,5,821.0
4915,남산1동,6,23,6,1220.375
4916,남산1동,6,24,0,1329.85
4917,남산1동,6,24,1,596.5
4918,남산1동,6,24,2,1102.4782608695652
4919,남산1동,6,24,3,699.1304347826087
4920,남산1동,6,24,4,1056.9615384615386
4921,남산1동,6,24,5,733.1666666666666
4922,남산1동,6,24,6,848.5714285714286
4923,남산1동,6,25,0,994.7272727272727
4924,남산1동,6,25,1,590.5263157894736
4925,남산1동,6,25,2,922.0
4926,남산1동,6,25,3,1275.24
4927,남산1동,6,25,4,951.7142857142857
4928,남산1동,6,25,5,816.8
4929,남산1동,6,25,6,621.1666666666666
4930,남산1동,6,26,0,763.5483870967741
4931,남산1동,6,26,1,967.1111111111111
4932,남산1동,6,26,2,1149.5555555555557
4933,남산1동,6,26,3,985.5882352941177
4934,남산1동,7,26,4,1174.6944444444443
4935,남산1동,7,26,5,575.5333333333333
4936,남산1동,7,26,6,727.8333333333334
4937,남산1동,7,27,0,1109.1764705882354
4938,남산1동,7,27,1,1031.111111111111
4939,남산1동,7,27,2,952.5
4940,남산1동,7,27,3,1165.88
4941,남산1동,7,27,4,1347.107142857143
4942,남산1동,7,27,5,799.0
4943,남산1동,7,27,6,745.5555555555555
4944,남산1동,7,28,0,1790.8235294117646
4945,남산1동,7,28,1,831.421052631579
4946,남산1동,7,28,2,808.0555555555555
4947,남산1동,7,28,3,1344.2272727272727
4948,남산1동,7,28,4,1376.148148148148
4949,남산1동,7,28,5,832.695652173913
4950,남산1동,7,28,6,476.25
4951,남산1동,7,29,0,962.7391304347826
4952,남산1동,7,29,1,1368.2
4953,남산1동,7,29,2,1231.08
4954,남산1동,7,29,3,1135.857142857143
4955,남산1동,7,29,4,874.5862068965517
4956,남산1동,7,29,5,902.7727272727273
4957,남산1동,7,29,6,935.1
4958,남산1동,7,30,0,970.0
4959,남산1동,7,30,1,766.5
4960,남산1동,7,30,2,751.2307692307693
4961,남산1동,7,30,3,722.8695652173913
4962,남산1동,7,30,4,837.1052631578947
4963,남산1동,7,30,5,612.9
4964,남산1동,7,30,6,774.4285714285714
4965,남산1동,8,31,0,1008.2727272727273
4966,남산1동,8,31,1,557.4444444444445
4967,남산1동,8,31,2,1128.36
4968,남산1동,8,31,3,943.4285714285714
4969,남산1동,8,31,4,703.5641025641025
4970,남산1동,8,31,5,508.3333333333333
4971,남산1동,8,31,6,518.0
4972,남산1동,8,32,0,969.5454545454545
4973,남산1동,8,32,1,599.0
4974,남산1동,8,32,2,1180.7575757575758
4975,남산1동,8,32,3,862.5925925925926
4976,남산1동,8,32,4,833.7222222222222
4977,남산1동,8,32,5,678.5714285714286
4978,남산1동,8,32,6,641.5
4979,남산1동,8,33,0,512.8181818181819
4980,남산1동,8,33,1,918.2173913043479
4981,남산1동,8,33,2,952.0454545454545
4982,남산1동,8,33,3,1093.45
4983,남산1동,8,33,4,978.5769230769231
4984,남산1동,8,33,5,560.25
4985,남산1동,8,33,6,634.5454545454545
4986,남산1동,8,34,0,937.6
4987,남산1동,8,34,1,923.2173913043479
4988,남산1동,8,34,2,956.875
4989,남산1동,8,34,3,1065.6190476190477
4990,남산1동,8,34,4,1129.7857142857142
4991,남산1동,8,34,5,649.8076923076923
4992,남산1동,8,34,6,1632.5714285714287
4993,남산1동,8,35,0,1464.6842105263158
4994,남산1동,8,35,1,1218.076923076923
4995,남산1동,8,35,2,1036.9333333333334
4996,남산1동,9,35,3,1059.4117647058824
4997,남산1동,9,35,4,707.8235294117648
4998,남산1동,9,35,5,649.9130434782609
4999,남산1동,9,35,6,873.3333333333334
5000,남산1동,9,36,0,1125.6666666666667
5001,남산1동,9,36,1,431.4375
5002,남산1동,9,36,2,1618.8
5003,남산1동,9,36,3,1511.2105263157894
5004,남산1동,9,36,4,706.5
5005,남산1동,9,36,5,1029.8
5006,남산1동,9,36,6,465.6666666666667
5007,남산1동,9,37,0,686.9090909090909
5008,남산1동,9,37,1,534.3
5009,남산1동,9,37,2,1102.75
5010,남산1동,9,37,3,1049.6315789473683
5011,남산1동,9,37,4,647.1724137931035
5012,남산1동,9,37,5,827.2608695652174
5013,남산1동,9,37,6,661.0
5014,남산1동,9,38,0,645.0370370370371
5015,남산1동,9,38,1,588.92
5016,남산1동,9,38,2,980.05
5017,남산1동,9,38,3,1016.375
5018,남산1동,9,38,4,792.0
5019,남산1동,9,38,5,1043.357142857143
5020,남산1동,9,38,6,1069.75
5021,남산1동,9,39,0,766.75
5022,남산1동,9,39,1,695.5769230769231
5023,남산1동,9,39,2,1476.3
5024,남산1동,9,39,3,838.1176470588235
5025,남산1동,9,39,4,952.8275862068965
5026,남산1동,10,39,5,870.1
5027,남산1동,10,39,6,709.0
5028,남산1동,10,40,0,661.5333333333333
5029,남산1동,10,40,1,748.15
5030,남산1동,10,40,2,890.6923076923077
5031,남산1동,10,40,3,930.0454545454545
5032,남산1동,10,40,4,771.1666666666666
5033,남산1동,10,40,5,1123.0
5034,남산1동,10,40,6,602.4
5035,남산1동,10,41,0,635.4
5036,남산1동,10,41,1,672.2592592592592
5037,남산1동,10,41,2,964.1818181818181
5038,남산1동,10,41,3,1281.8
5039,남산1동,10,41,4,677.5333333333333
5040,남산1동,10,41,5,639.8
5041,남산1동,10,41,6,817.1538461538462
5042,남산1동,10,42,0,738.7931034482758
5043,남산1동,10,42,1,635.0
5044,남산1동,10,42,2,962.8
5045,남산1동,10,42,3,1379.625
5046,남산1동,10,42,4,861.1851851851852
5047,남산1동,10,42,5,832.0
5048,남산1동,10,42,6,822.9230769230769
5049,남산1동,10,43,0,664.0909090909091
5050,남산1동,10,43,1,915.7826086956521
5051,남산1동,10,43,2,696.2272727272727
5052,남산1동,10,43,3,1155.0
5053,남산1동,10,43,4,1303.909090909091
5054,남산1동,10,43,5,905.6666666666666
5055,남산1동,10,43,6,1216.1
5056,남산1동,10,44,0,765.8636363636364
5057,남산1동,11,44,1,678.0869565217391
5058,남산1동,11,44,2,886.5238095238095
5059,남산1동,11,44,3,958.8518518518518
5060,남산1동,11,44,4,800.4545454545455
5061,남산1동,11,44,5,581.1538461538462
5062,남산1동,11,44,6,678.375
5063,남산1동,11,45,0,895.2857142857143
5064,남산1동,11,45,1,516.1538461538462
5065,남산1동,11,45,2,1150.6875
5066,남산1동,11,45,3,784.8235294117648
5067,남산1동,11,45,4,979.8695652173913
5068,남산1동,11,45,5,675.84
5069,남산1동,11,45,6,914.375
5070,남산1동,11,46,0,1464.04
5071,남산1동,11,46,1,590.3636363636364
5072,남산1동,11,46,2,852.3703703703703
5073,남산1동,11,46,3,681.2941176470588
5074,남산1동,11,46,4,859.9
5075,남산1동,11,46,5,965.1176470588235
5076,남산1동,11,46,6,1187.1538461538462
5077,남산1동,11,47,0,1043.6538461538462
5078,남산1동,11,47,1,613.5
5079,남산1동,11,47,2,796.7037037037037
5080,남산1동,11,47,3,628.6470588235294
5081,남산1동,11,47,4,724.3
5082,남산1동,11,47,5,543.8333333333334
5083,남산1동,11,47,6,835.375
5084,남산1동,11,48,0,705.0
5085,남산1동,11,48,1,605.6666666666666
5086,남산1동,11,48,2,509.16129032258067
5087,남산1동,12,48,3,681.4347826086956
5088,남산1동,12,48,4,608.5416666666666
5089,남산1동,12,48,5,671.64
5090,남산1동,12,48,6,605.375
5091,남산1동,12,49,0,677.1304347826087
5092,남산1동,12,49,1,574.8125
5093,남산1동,12,49,2,882.5833333333334
5094,남산1동,12,49,3,488.22727272727275
5095,남산1동,12,49,4,701.4285714285714
5096,남산1동,12,49,5,515.5769230769231
5097,남산1동,12,49,6,586.6666666666666
5098,남산1동,12,50,0,1029.3333333333333
5099,남산1동,12,50,1,611.3181818181819
5100,남산1동,12,50,2,682.8695652173913
5101,남산1동,12,50,3,580.0357142857143
5102,남산1동,12,50,4,777.1176470588235
5103,남산1동,12,50,5,875.08
5104,남산1동,12,50,6,632.9375
5105,남산1동,12,51,0,554.9090909090909
5106,남산1동,12,51,1,705.7333333333333
5107,남산1동,12,51,2,1111.642857142857
5108,남산1동,12,51,3,770.6363636363636
5109,남산1동,12,51,4,613.9375
5110,남산1동,12,51,5,570.6153846153846
5111,남산1동,12,51,6,740.6363636363636
5112,남산1동,12,52,0,624.75
5113,남산1동,12,52,1,795.8518518518518
5114,남산1동,12,52,2,925.7027027027027
5115,남산1동,12,52,3,771.8636363636364
5116,남산1동,12,52,4,776.3793103448276
5117,남산1동,12,52,5,538.0
5118,남산2동,1,1,0,688.5
5119,남산2동,1,1,1,473.0
5120,남산2동,1,1,2,573.0
5121,남산2동,1,1,3,903.2
5122,남산2동,1,1,4,731.5
5123,남산2동,1,1,5,523.0
5124,남산2동,1,1,6,764.0
5125,남산2동,1,2,0,816.3684210526316
5126,남산2동,1,2,1,656.5
5127,남산2동,1,2,2,866.1666666666666
5128,남산2동,1,2,3,723.0909090909091
5129,남산2동,1,2,4,625.6363636363636
5130,남산2동,1,2,5,636.8333333333334
5131,남산2동,1,2,6,368.4
5132,남산2동,1,3,0,603.4666666666667
5133,남산2동,1,3,1,675.2
5134,남산2동,1,3,2,966.5
5135,남산2동,1,3,3,1842.909090909091
5136,남산2동,1,3,4,984.25
5137,남산2동,1,3,5,639.7692307692307
5138,남산2동,1,3,6,404.25
5139,남산2동,1,4,0,544.6428571428571
5140,남산2동,1,4,1,599.0
5141,남산2동,1,4,2,1403.1538461538462
5142,남산2동,1,4,3,969.8181818181819
5143,남산2동,1,4,4,743.0
5144,남산2동,1,4,5,553.4285714285714
5145,남산2동,1,4,6,1041.5
5146,남산2동,1,5,0,412.5
5147,남산2동,1,52,5,656.75
5148,남산2동,1,52,6,657.3333333333334
5149,남산2동,2,5,1,746.0
5150,남산2동,2,5,2,698.8
5151,남산2동,2,5,3,520.7142857142857
5152,남산2동,2,5,4,611.6923076923077
5153,남산2동,2,5,5,539.7333333333333
5154,남산2동,2,5,6,534.7142857142857
5155,남산2동,2,6,0,804.2666666666667
5156,남산2동,2,6,1,539.7692307692307
5157,남산2동,2,6,2,624.4545454545455
5158,남산2동,2,6,3,557.1818181818181
5159,남산2동,2,6,4,580.0
5160,남산2동,2,6,5,602.7777777777778
5161,남산2동,2,6,6,550.25
5162,남산2동,2,7,0,957.375
5163,남산2동,2,7,1,582.7857142857143
5164,남산2동,2,7,2,792.3333333333334
5165,남산2동,2,7,3,675.7272727272727
5166,남산2동,2,7,4,577.1875
5167,남산2동,2,7,5,702.6923076923077
5168,남산2동,2,7,6,650.0
5169,남산2동,2,8,0,490.72727272727275
5170,남산2동,2,8,1,541.6666666666666
5171,남산2동,2,8,2,710.75
5172,남산2동,2,8,3,735.2777777777778
5173,남산2동,2,8,4,554.0
5174,남산2동,2,8,5,549.8461538461538
5175,남산2동,2,8,6,511.8333333333333
5176,남산2동,2,9,0,511.72727272727275
5177,남산2동,3,9,1,423.0
5178,남산2동,3,9,2,555.8461538461538
5179,남산2동,3,9,3,789.5
5180,남산2동,3,9,4,586.1
5181,남산2동,3,9,5,490.27272727272725
5182,남산2동,3,9,6,427.8
5183,남산2동,3,10,0,574.0625
5184,남산2동,3,10,1,679.8888888888889
5185,남산2동,3,10,2,454.42857142857144
5186,남산2동,3,10,3,775.1818181818181
5187,남산2동,3,10,4,616.4545454545455
5188,남산2동,3,10,5,396.8888888888889
5189,남산2동,3,10,6,569.2857142857143
5190,남산2동,3,11,0,657.8888888888889
5191,남산2동,3,11,1,602.0666666666667
5192,남산2동,3,11,2,637.0
5193,남산2동,3,11,3,693.9166666666666
5194,남산2동,3,11,4,561.9333333333333
5195,남산2동,3,11,5,483.0
5196,남산2동,3,11,6,532.0
5197,남산2동,3,12,0,616.9285714285714
5198,남산2동,3,12,1,545.8181818181819
5199,남산2동,3,12,2,513.2857142857143
5200,남산2동,3,12,3,722.2
5201,남산2동,3,12,4,643.2857142857143
5202,남산2동,3,12,5,531.3076923076923
5203,남산2동,3,12,6,382.3333333333333
5204,남산2동,3,13,0,473.75
5205,남산2동,3,13,1,589.9090909090909
5206,남산2동,3,13,2,551.25
5207,남산2동,3,13,3,760.75
5208,남산2동,4,13,4,488.61538461538464
5209,남산2동,4,13,5,704.6
5210,남산2동,4,13,6,882.0
5211,남산2동,4,14,0,585.0833333333334
5212,남산2동,4,14,1,438.7
5213,남산2동,4,14,2,801.7857142857143
5214,남산2동,4,14,3,683.3333333333334
5215,남산2동,4,14,4,535.5
5216,남산2동,4,14,5,717.2727272727273
5217,남산2동,4,14,6,870.5
5218,남산2동,4,15,0,651.8333333333334
5219,남산2동,4,15,1,471.55555555555554
5220,남산2동,4,15,2,612.3636363636364
5221,남산2동,4,15,3,429.0
5222,남산2동,4,15,4,602.9230769230769
5223,남산2동,4,15,5,597.6153846153846
5224,남산2동,4,15,6,706.2
5225,남산2동,4,16,0,594.047619047619
5226,남산2동,4,16,1,807.1
5227,남산2동,4,16,2,1448.8125
5228,남산2동,4,16,3,1343.6153846153845
5229,남산2동,4,16,4,736.8888888888889
5230,남산2동,4,16,5,603.5
5231,남산2동,4,16,6,495.1666666666667
5232,남산2동,4,17,0,637.5
5233,남산2동,4,17,1,565.6875
5234,남산2동,4,17,2,749.7
5235,남산2동,4,17,3,539.6363636363636
5236,남산2동,4,17,4,702.1
5237,남산2동,4,17,5,446.0
5238,남산2동,5,17,6,1144.7142857142858
5239,남산2동,5,18,0,1111.75
5240,남산2동,5,18,1,824.5384615384615
5241,남산2동,5,18,2,1082.4285714285713
5242,남산2동,5,18,3,698.75
5243,남산2동,5,18,4,912.7142857142857
5244,남산2동,5,18,5,847.8333333333334
5245,남산2동,5,18,6,819.0
5246,남산2동,5,19,0,1008.8
5247,남산2동,5,19,1,683.1
5248,남산2동,5,19,2,805.6428571428571
5249,남산2동,5,19,3,689.0909090909091
5250,남산2동,5,19,4,726.6
5251,남산2동,5,19,5,1061.037037037037
5252,남산2동,5,19,6,1062.0833333333333
5253,남산2동,5,20,0,651.0
5254,남산2동,5,20,1,1203.8181818181818
5255,남산2동,5,20,2,826.8333333333334
5256,남산2동,5,20,3,662.5333333333333
5257,남산2동,5,20,4,615.1666666666666
5258,남산2동,5,20,5,850.0
5259,남산2동,5,20,6,1131.5
5260,남산2동,5,21,0,797.3333333333334
5261,남산2동,5,21,1,604.3888888888889
5262,남산2동,5,21,2,1179.0
5263,남산2동,5,21,3,887.7777777777778
5264,남산2동,5,21,4,781.0
5265,남산2동,5,21,5,1211.7857142857142
5266,남산2동,5,21,6,882.7142857142857
5267,남산2동,5,22,0,709.7
5268,남산2동,5,22,1,655.4117647058823
5269,남산2동,6,22,2,456.7
5270,남산2동,6,22,3,785.7777777777778
5271,남산2동,6,22,4,753.1
5272,남산2동,6,22,5,815.65
5273,남산2동,6,22,6,1258.2727272727273
5274,남산2동,6,23,0,527.2
5275,남산2동,6,23,1,630.3333333333334
5276,남산2동,6,23,2,1059.5833333333333
5277,남산2동,6,23,3,1310.4545454545455
5278,남산2동,6,23,4,596.047619047619
5279,남산2동,6,23,5,575.125
5280,남산2동,6,23,6,661.4285714285714
5281,남산2동,6,24,0,908.8888888888889
5282,남산2동,6,24,1,861.5384615384615
5283,남산2동,6,24,2,1331.8461538461538
5284,남산2동,6,24,3,837.1538461538462
5285,남산2동,6,24,4,1144.0
5286,남산2동,6,24,5,857.3529411764706
5287,남산2동,6,24,6,440.14285714285717
5288,남산2동,6,25,0,861.375
5289,남산2동,6,25,1,650.1304347826087
5290,남산2동,6,25,2,959.3076923076923
